,Year,Type,Country,Sex ,Age,Fatal (Y/N),Month,Day,date_clean,Age_clean,Species_clean_2,Time_clean,Activity_clean_1,Activity_clean_2
3244,1975,Unprovoked,australia,M,17,Y,01,19,1975-01-19,17.0,other/NA,,surfing,surfing
3247,1974,Unprovoked,australia,,32,N,12,10,1974-12-10,32.0,other/NA,,,Other
3248,1974,Unprovoked,usa,M,24,N,11,01,1974-11-01,24.0,other/NA,P.M.,standing,standing
3249,1974,Unprovoked,usa,M,17,N,09,28,1974-09-28,17.0,white shark,,surfing,surfing
3250,1974,Unprovoked,usa,M,29,N,09,14,1974-09-14,29.0,white shark,,hookah diving,Other
3251,1974,Unprovoked,israel,F,20,N,09,07,1974-09-07,20.0,other/NA,A.M.,swimming,swimming
3252,1974,Unprovoked,usa,M,41,N,09,02,1974-09-02,41.0,white shark,A.M.,scuba diving,scuba diving
3253,1974,Unprovoked,usa,M,48,N,09,02,1974-09-02,48.0,white shark,,scuba diving,scuba diving
3254,1974,Sea Disaster,australia,M,30,N,09,01,1974-09-01,30.0,other/NA,,fishing,fishing
3255,1974,Unprovoked,usa,M,24,N,09,01,1974-09-01,24.0,white shark,,surfing,surfing
3256,1974,Unprovoked,hong kong,M,22,N,08,23,1974-08-23,22.0,other/NA,A.M.,freedom swimming,Other
3257,1974,Unprovoked,hong kong,M,,Y,08,16,1974-08-16,,other/NA,P.M.,freedom swimming,Other
3258,1974,Unprovoked,hong kong,M,19,N,08,16,1974-08-16,19.0,other/NA,P.M.,freedom swimming,Other
3259,1974,Unprovoked,hong kong,M,18,N,08,16,1974-08-16,18.0,other/NA,,freedom swimming,Other
3260,1974,Unprovoked,croatia,M,21,Y,08,10,1974-08-10,21.0,white shark,P.M.,,Other
3261,1974,Unprovoked,usa,M,,N,08,05,1974-08-05,,white shark,,surfing,surfing
3262,1974,Unprovoked,usa,M,36,N,07,26,1974-07-26,36.0,white shark,,free diving,free diving
3263,1974,Unprovoked,usa,M,17,Y,07,20,1974-07-20,17.0,other/NA,,swimming,swimming
3264,1974,Sea Disaster,usa,M,10,Y,07,02,1974-07-02,10.0,other/NA,,after the sinking,Other
3265,1974,Unprovoked,usa,F,61,N,06,20,1974-06-20,61.0,other/NA,A.M.,swimming,swimming
3266,1974,Unprovoked,usa,M,45,N,05,26,1974-05-26,45.0,white shark,,free diving,free diving
3267,1974,Sea Disaster,brazil,M,,Y,04,25,1974-04-25,,other/NA,A.M.,fishing,fishing
3268,1974,Unprovoked,south africa,M,22,N,04,20,1974-04-20,22.0,other/NA,,spearfishing,spearfishing
3269,1974,Unprovoked,south africa,M,19,N,04,14,1974-04-14,19.0,other/NA,,standing,standing
3270,1974,Unprovoked,usa,F,11,N,04,12,1974-04-12,11.0,other/NA,,swimming,swimming
3271,1974,Unprovoked,south africa,M,17,N,04,04,1974-04-04,17.0,other/NA,P.M.,surfing,surfing
3272,1974,Unprovoked,south africa,M,21,N,03,21,1974-03-21,21.0,other/NA,P.M.,surfing,surfing
3273,1974,Boat,south africa,,,N,03,01,1974-03-01,,white shark,,fishing,fishing
3274,1974,Unprovoked,south africa,M,14,N,02,13,1974-02-13,14.0,other/NA,P.M.,swimming,swimming
3275,1974,Unprovoked,south africa,M,19,N,02,13,1974-02-13,19.0,other/NA,P.M.,swimming,swimming
3276,1974,Boat,south africa,,,N,02,01,1974-02-01,,white shark,P.M.,fishing,fishing
3277,1974,Boat,south africa,,,N,02,01,1974-02-01,,white shark,,fishing,fishing
3278,1974,Unprovoked,south africa,M,42,N,01,13,1974-01-13,42.0,other/NA,P.M.,sitting,Other
3279,1974,Unprovoked,australia,M,26,Y,01,09,1974-01-09,26.0,white shark,,diving,diving
3280,1974,Unprovoked,south africa,M,33,N,01,07,1974-01-07,33.0,other/NA,,swimming,swimming
3281,1974,Unprovoked,mozambique,M,,Y,01,07,1974-01-07,,other/NA,,swimming,swimming
3282,1974,Unprovoked,mozambique,M,32,Y,01,07,1974-01-07,32.0,other/NA,,swimming,swimming
3285,1973,Unprovoked,mozambique,M,41,N,12,25,1973-12-25,41.0,other/NA,,spearfishing,spearfishing
3286,1973,Unprovoked,mozambique,M,20 ,Y,12,21,1973-12-21,20.0,other/NA,,swimming,swimming
3287,1973,Unprovoked,philippines,M,19,Y,12,19,1973-12-19,19.0,other/NA,,swimming,swimming
3288,1973,Unprovoked,usa,M,,N,12,18,1973-12-18,,other/NA,,swimming,swimming
3289,1973,Unprovoked,mexico,M,20s,Y,12,01,1973-12-01,,other/NA,,swimming,swimming
3290,1973,Unprovoked,australia,,,N,11,25,1973-11-25,,other/NA,,,Other
3291,1973,Unprovoked,usa,M,13,N,11,24,1973-11-24,13.0,other/NA,,surfing,surfing
3292,1973,Unprovoked,australia,M,,N,11,03,1973-11-03,,other/NA,P.M.,,Other
3293,1973,Sea Disaster,south africa,M,,Y,09,29,1973-09-29,,other/NA,,being,Other
3294,1973,Unprovoked,bahamas,M,11,N,09,14,1973-09-14,11.0,bull shark,,free diving,free diving
3295,1973,Unprovoked,hong kong,M,20,Y,09,10,1973-09-10,20.0,other/NA,,freedom swimming,Other
3296,1973,Unprovoked,mexico,M,37,Y,09,09,1973-09-09,37.0,white shark,A.M.,free diving,free diving
3297,1973,Unprovoked,egypt,M,,N,09,01,1973-09-01,,tiger shark,P.M.,,Other
3298,1973,Unprovoked,australia,,21,UNKNOWN,08,27,1973-08-27,21.0,other/NA,,,Other
3299,1973,Unprovoked,australia,M,16,N,08,25,1973-08-25,16.0,other/NA,,surfing,surfing
3300,1973,Unprovoked,usa,M,17,N,08,16,1973-08-16,17.0,blacktip shark,P.M.,crabbing,Other
3301,1973,Unprovoked,hong kong,M,,N,06,13,1973-06-13,,other/NA,,freedom swimming,Other
3302,1973,Unprovoked,mexico,M,45,Y,04,04,1973-04-04,45.0,other/NA,,wading,wading
3303,1973,Unprovoked,australia,M,,N,03,26,1973-03-26,,other/NA,P.M.,,Other
3304,1973,Unprovoked,mozambique,M,28,Y,03,05,1973-03-05,28.0,other/NA,P.M.,spearfishing,spearfishing
3305,1973,Unprovoked,south africa,M,26,N,03,01,1973-03-01,26.0,other/NA,,spearfishing,spearfishing
3306,1973,Unprovoked,mexico,,57,Y,02,27,1973-02-27,57.0,other/NA,,swimming,swimming
3307,1973,Provoked,south africa,M,,N,01,21,1973-01-21,,other/NA,P.M.,fishing,fishing
3308,1973,Unprovoked,usa,M,,N,01,09,1973-01-09,,other/NA,P.M.,surfing,surfing
3312,1972,Unprovoked,south africa,M,29,N,12,31,1972-12-31,29.0,other/NA,,treading,Other
3313,1972,Unprovoked,mozambique,M,25,N,12,26,1972-12-26,25.0,other/NA,,swimming,swimming
3314,1972,Unprovoked,mexico,M,17,Y,12,25,1972-12-25,17.0,other/NA,,body surfing,body surfing
3315,1972,Unprovoked,south africa,M,,N,12,24,1972-12-24,,white shark,P.M.,swimming,swimming
3316,1972,Unprovoked,australia,M,,N,12,22,1972-12-22,,other/NA,,,Other
3317,1972,Provoked,australia,,24,N,12,08,1972-12-08,24.0,other/NA,,,Other
3318,1972,Unprovoked,reunion,,,Y,12,01,1972-12-01,,other/NA,A.M.,spearfishing,spearfishing
3319,1972,Unprovoked,australia,M,24,N,10,22,1972-10-22,24.0,other/NA,,spearfishing,spearfishing
3320,1972,Unprovoked,australia,M,19,N,10,21,1972-10-21,19.0,bronze whaler shark,,surfing,surfing
3321,1972,Unprovoked,usa,M,,Y,10,14,1972-10-14,,other/NA,,scuba diving,scuba diving
3322,1972,Unprovoked,usa,M,17,N,10,14,1972-10-14,17.0,other/NA,P.M.,surfing,surfing
3323,1972,Unprovoked,new zealand,M,17,N,10,10,1972-10-10,17.0,other/NA,,swimming,swimming
3324,1972,Unprovoked,usa,M,,N,09,09,1972-09-09,,white shark,,surfing,surfing
3325,1972,Invalid,mozambique,F,20,UNKNOWN,09,04,1972-09-04,20.0,other/NA,,swimming,swimming
3326,1972,Unprovoked,usa,M,15,N,08,29,1972-08-29,15.0,other/NA,,surfing,surfing
3327,1972,Unprovoked,usa,M,,N,08,17,1972-08-17,,other/NA,,spearfishing,spearfishing
3328,1972,Unprovoked,australia,M,45,N,08,08,1972-08-08,45.0,white shark,P.M.,diving,diving
3329,1972,Invalid,usa,,,UNKNOWN,07,05,1972-07-05,,other/NA,P.M.,diving,diving
3330,1972,Unprovoked,australia,M,,Y,06,26,1972-06-26,,other/NA,,,Other
3331,1972,Unprovoked,australia,M,,Y,06,26,1972-06-26,,other/NA,,,Other
3332,1972,Unprovoked,usa,M,22,N,06,10,1972-06-10,22.0,other/NA,A.M.,surfing,surfing
3333,1972,Unprovoked,usa,M,32,N,05,28,1972-05-28,32.0,white shark,A.M.,free diving,free diving
3334,1972,Unprovoked,french polynesia,M,27,N,05,06,1972-05-06,27.0,other/NA,P.M.,spearfishing,spearfishing
3335,1972,Unprovoked,western samoa,M,25,Y,04,16,1972-04-16,25.0,tiger shark,P.M.,swimming,swimming
3336,1972,Unprovoked,australia,F,,N,04,01,1972-04-01,,other/NA,,,Other
3337,1972,Unprovoked,mozambique,M,19,Y,04,01,1972-04-01,19.0,other/NA,A.M.,swimming,swimming
3338,1972,Provoked,pacific ocean,M,33,N,03,21,1972-03-21,33.0,other/NA,A.M.,fishing,fishing
3339,1972,Unprovoked,usa,M,,N,03,16,1972-03-16,,other/NA,A.M.,spearfishing,spearfishing
3340,1972,Unprovoked,australia,M,18,N,02,20,1972-02-20,18.0,other/NA,P.M.,surfing,surfing
3341,1972,Unprovoked,australia,,,N,02,12,1972-02-12,,other/NA,P.M.,,Other
3342,1972,Unprovoked,south africa,M,20,Y,01,01,1972-01-01,20.0,other/NA,,swimming,swimming
3343,1972,Unprovoked,south africa,F,30,N,01,01,1972-01-01,30.0,other/NA,P.M.,sitting,Other
3344,1972,Unprovoked,mozambique,M,24,N,01,01,1972-01-01,24.0,white shark,,standing,standing
3347,1971,Unprovoked,australia,,22,N,12,23,1971-12-23,22.0,other/NA,,,Other
3348,1971,Unprovoked,south africa,F,16,N,12,16,1971-12-16,16.0,white shark,,swimming,swimming
3349,1971,Unprovoked,australia,M,20,Y,12,05,1971-12-05,20.0,other/NA,P.M.,,Other
3350,1971,Unprovoked,hong kong,M,20,N,11,27,1971-11-27,20.0,other/NA,A.M.,freedom swimming,Other
3351,1971,Provoked,australia,,20,N,11,25,1971-11-25,20.0,other/NA,,,Other
3352,1971,Unprovoked,usa,M,18,N,10,23,1971-10-23,18.0,other/NA,,surfing,surfing
3353,1971,Unprovoked,south africa,M,25,N,10,14,1971-10-14,25.0,other/NA,A.M.,swimming,swimming
3354,1971,Unprovoked,usa,M,30,N,10,02,1971-10-02,30.0,white shark,P.M.,scuba diving,scuba diving
3355,1971,Unprovoked,usa,,17,N,09,25,1971-09-25,17.0,other/NA,P.M.,surfing,surfing
3356,1971,Unprovoked,croatia,M,34,Y,09,07,1971-09-07,34.0,white shark,P.M.,swimming,swimming
3357,1971,Unprovoked,australia,M,51,Y,09,05,1971-09-05,51.0,other/NA,P.M.,fishing,fishing
3358,1971,Provoked,australia,M,26,N,08,21,1971-08-21,26.0,other/NA,,scuba diving,scuba diving
3359,1971,Unprovoked,usa,M,8,N,07,26,1971-07-26,,other/NA,,wading,wading
3360,1971,Unprovoked,usa,M,,N,07,19,1971-07-19,,white shark,P.M.,hookah diving,Other
3361,1971,Unprovoked,south africa,M,21,N,06,30,1971-06-30,21.0,white shark,,surfing,surfing
3362,1971,Unprovoked,british isles,M,32,N,06,01,1971-06-01,32.0,other/NA,,scuba diving,scuba diving
3363,1971,Unprovoked,kenya,M,16,N,04,16,1971-04-16,16.0,other/NA,P.M.,swimming,swimming
3364,1971,Unprovoked,south africa,M,>50,Y,04,11,1971-04-11,50.0,white shark,P.M.,swimming,swimming
3365,1971,Unprovoked,mexico,M,19,Y,04,06,1971-04-06,19.0,other/NA,,surfing,surfing
3366,1971,Unprovoked,venezuela,M,14,Y,04,05,1971-04-05,14.0,other/NA,A.M.,,Other
3367,1971,Unprovoked,venezuela,M,66,Y,04,05,1971-04-05,66.0,other/NA,A.M.,,Other
3368,1971,Sea Disaster,mozambique,,,Y,04,01,1971-04-01,,other/NA,,,Other
3369,1971,Unprovoked,new zealand,M,16,N,03,30,1971-03-30,16.0,white shark,,surfing,surfing
3370,1971,Unprovoked,australia,M,,N,01,02,1971-01-02,,other/NA,,swimming,swimming
3374,1970,Unprovoked,mozambique,M,18,Y,12,17,1970-12-17,18.0,other/NA,,fishing,fishing
3375,1970,Unprovoked,mozambique,M,18 to 22,Y,12,13,1970-12-13,18.0,other/NA,P.M.,fishing,fishing
3376,1970,Unprovoked,micronesia,M,,N,12,07,1970-12-07,,other/NA,,fishing,fishing
3377,1970,Sea Disaster,usa,M,41,N,12,03,1970-12-03,41.0,other/NA,,,Other
3378,1970,Unprovoked,,M,,N,11,01,1970-11-01,,other/NA,,,Other
3379,1970,Unprovoked,usa,M,,N,10,24,1970-10-24,,other/NA,,body surfing,body surfing
3380,1970,Unprovoked,usa,M,,N,10,01,1970-10-01,,other/NA,P.M.,surfing,surfing
3381,1970,Unprovoked,micronesia,M,43,N,09,28,1970-09-28,43.0,other/NA,,diving,diving
3382,1970,Provoked,palau,M,20,N,09,13,1970-09-13,20.0,other/NA,,spearfishing,spearfishing
3383,1970,Unprovoked,usa,M,18,N,09,05,1970-09-05,18.0,other/NA,P.M.,floating,Other
3384,1970,Provoked,australia,M,20,N,09,02,1970-09-02,20.0,other/NA,P.M.,,Other
3385,1970,Unprovoked,usa,M,,N,09,01,1970-09-01,,other/NA,,swimming,swimming
3386,1970,Unprovoked,usa,M,,N,09,01,1970-09-01,,other/NA,A.M.,scuba diving,scuba diving
3387,1970,Invalid,,,,UNKNOWN,08,02,1970-08-02,,other/NA,P.M.,sea disaster sinking,Other
3388,1970,Unprovoked,,M,,N,07,05,1970-07-05,,other/NA,,,Other
3389,1970,Provoked,usa,M,13,N,06,22,1970-06-22,13.0,other/NA,P.M.,fishing,fishing
3390,1970,Provoked,south africa,M,25,N,06,15,1970-06-15,25.0,other/NA,P.M.,scuba diving,scuba diving
3391,1970,Unprovoked,grenada,M,16,Y,06,13,1970-06-13,16.0,other/NA,,wading,wading
3392,1970,Unprovoked,grenada,M,18,Y,06,13,1970-06-13,18.0,other/NA,A.M.,wading,wading
3393,1970,Sea Disaster,philippines,,,Y,06,01,1970-06-01,,other/NA,P.M.,,Other
3394,1970,Unprovoked,grenada,M,14,Y,04,04,1970-04-04,14.0,other/NA,P.M.,swimming,swimming
3395,1970,Provoked,,M,,N,04,01,1970-04-01,,other/NA,P.M.,freediving,Other
3396,1970,Unprovoked,solomon islands,M,,UNKNOWN,04,01,1970-04-01,,other/NA,P.M.,swimming,swimming
3397,1970,Invalid,usa,M,,UNKNOWN,03,31,1970-03-31,,other/NA,,body surfing,body surfing
3398,1970,Unprovoked,usa,M,19,N,03,23,1970-03-23,19.0,other/NA,,wading,wading
3399,1970,Unprovoked,,F,8,N,02,05,1970-02-05,,other/NA,P.M.,wading,wading
3400,1970,Unprovoked,mozambique,M,14,N,01,23,1970-01-23,14.0,other/NA,,swimming,swimming
3401,1970,Unprovoked,mozambique,M,16,N,01,23,1970-01-23,16.0,other/NA,P.M.,swimming,swimming
3402,1970,Unprovoked,mozambique,M,12,N,01,23,1970-01-23,12.0,other/NA,A.M.,swimming,swimming
3403,1970,Unprovoked,mozambique,M,10,N,01,23,1970-01-23,10.0,other/NA,P.M.,swimming,swimming
3404,1970,Sea Disaster,egypt,M,,Y,01,16,1970-01-16,,other/NA,,,Other
3405,1970,Unprovoked,mexico,M,22,N,01,10,1970-01-10,22.0,other/NA,P.M.,swimming,swimming
3406,1970,Unprovoked,england,M,,N,01,09,1970-01-09,,other/NA,,,Other
3407,1970,Unprovoked,papua new guinea,M,15,N,01,01,1970-01-01,15.0,other/NA,P.M.,freediving,Other
3416,1969,Unprovoked,australia,M,15,N,11,30,1969-11-30,15.0,other/NA,,swimming,swimming
3417,1969,Unprovoked,usa,M,,N,11,11,1969-11-11,,other/NA,,scuba diving,scuba diving
3418,1969,Provoked,australia,M,27,N,11,05,1969-11-05,27.0,other/NA,,,Other
3419,1969,Unprovoked,usa,M,,N,10,14,1969-10-14,,other/NA,,diving,diving
3420,1969,Unprovoked,usa,M,53,N,09,06,1969-09-06,53.0,white shark,A.M.,free diving,free diving
3421,1969,Unprovoked,usa,M,,N,08,29,1969-08-29,,other/NA,P.M.,floating,Other
3422,1969,Provoked,usa,M,28,N,08,22,1969-08-22,28.0,other/NA,,fishing,fishing
3423,1969,Unprovoked,usa,M,15,N,08,02,1969-08-02,15.0,other/NA,,surfing,surfing
3424,1969,Unprovoked,usa,M,13,N,08,01,1969-08-01,13.0,other/NA,,body surfing,body surfing
3425,1969,Unprovoked,,M,25,N,08,01,1969-08-01,25.0,other/NA,A.M.,,Other
3426,1969,Provoked,england,M,,N,07,27,1969-07-27,,other/NA,,,Other
3427,1969,Provoked,usa,M,13,N,07,22,1969-07-22,13.0,other/NA,,,Other
3428,1969,Unprovoked,usa,M,,N,07,20,1969-07-20,,white shark,,freediving,Other
3429,1969,Unprovoked,usa,M,22,UNKNOWN,06,27,1969-06-27,22.0,other/NA,,wading,wading
3430,1969,Unprovoked,jamaica,M,27,N,06,12,1969-06-12,27.0,other/NA,P.M.,diving,diving
3431,1969,Unprovoked,usa,M,8,N,06,01,1969-06-01,,other/NA,,wading,wading
3432,1969,Provoked,usa,M,,N,05,25,1969-05-25,,other/NA,,fishing,fishing
3433,1969,Provoked,usa,M,23,N,05,24,1969-05-24,23.0,other/NA,,diving,diving
3434,1969,Unprovoked,dominican republic,M,18,UNKNOWN,05,22,1969-05-22,18.0,other/NA,P.M.,surfing,surfing
3435,1969,Unprovoked,australia,,,N,05,14,1969-05-14,,other/NA,,,Other
3436,1969,Invalid,australia,M,,UNKNOWN,04,22,1969-04-22,,other/NA,P.M.,netting,Other
3437,1969,Provoked,usa,M,adult,N,04,19,1969-04-19,,other/NA,P.M.,fishing,fishing
3438,1969,Provoked,australia,M,65,N,03,25,1969-03-25,65.0,other/NA,,,Other
3439,1969,Unprovoked,usa,M,16,N,03,09,1969-03-09,16.0,white shark,P.M.,surfing,surfing
3440,1969,Provoked,australia,M,49,N,02,17,1969-02-17,49.0,other/NA,P.M.,fishing,fishing
3441,1969,Invalid,australia,M,52,UNKNOWN,02,01,1969-02-01,52.0,other/NA,,hard hat diving,Other
3442,1969,Unprovoked,australia,M,21,N,01,27,1969-01-27,21.0,other/NA,,freediving,Other
3443,1969,Unprovoked,australia,M,,N,01,01,1969-01-01,,other/NA,A.M.,,Other
3445,1968,Invalid,south africa,M,,UNKNOWN,12,29,1968-12-29,,other/NA,P.M.,freediving,Other
3446,1968,Provoked,australia,M,27,N,12,26,1968-12-26,27.0,other/NA,A.M.,feeding,Other
3447,1968,Unprovoked,new zealand,M,17,N,12,25,1968-12-25,17.0,white shark,P.M.,surfing,surfing
3448,1968,Unprovoked,australia,M,,N,12,09,1968-12-09,,white shark,P.M.,,Other
3449,1968,Unprovoked,south africa,M,28,N,12,02,1968-12-02,28.0,other/NA,P.M.,spearfishing,spearfishing
3450,1968,Invalid,south africa,M,30,UNKNOWN,12,01,1968-12-01,30.0,other/NA,A.M.,,Other
3451,1968,Boat,south africa,M,22,N,11,06,1968-11-06,22.0,other/NA,,fishing,fishing
3452,1968,Sea Disaster,papua new guinea,,,UNKNOWN,11,04,1968-11-04,,other/NA,P.M.,the storm king,Other
3453,1968,Provoked,australia,M,16,N,11,02,1968-11-02,16.0,other/NA,,,Other
3454,1968,Provoked,bahamas,M,,N,10,29,1968-10-29,,other/NA,P.M.,,Other
3455,1968,Unprovoked,usa,M,,N,10,13,1968-10-13,,bull shark,,spearfishing using,Other
3456,1968,Sea Disaster,philippines,,,N,10,10,1968-10-10,,other/NA,,sinking,Other
3457,1968,Invalid,usa,,,UNKNOWN,09,22,1968-09-22,,other/NA,,surfing,surfing
3458,1968,Unprovoked,new zealand,M,24,Y,09,15,1968-09-15,24.0,white shark,P.M.,spearfishing,spearfishing
3459,1968,Unprovoked,usa,,9 & 12,N,08,24,1968-08-24,12.0,other/NA,P.M.,playing,Other
3460,1968,Unprovoked,usa,M,15,N,08,21,1968-08-21,15.0,other/NA,,standing,standing
3461,1968,Unprovoked,french polynesia,M,12,N,08,13,1968-08-13,12.0,other/NA,A.M.,swimming,swimming
3462,1968,Unprovoked,malaysia,,41,N,08,11,1968-08-11,41.0,other/NA,,leaving,Other
3463,1968,Unprovoked,columbia,M,18,N,08,08,1968-08-08,18.0,other/NA,,dynamite fishing,Other
3464,1968,Unprovoked,usa,M,25,N,07,27,1968-07-27,25.0,white shark,A.M.,free diving,free diving
3465,1968,Unprovoked,usa,M,33,N,07,23,1968-07-23,33.0,other/NA,,wading,wading
3466,1968,Unprovoked,usa,M,33,N,07,16,1968-07-16,33.0,other/NA,P.M.,spearfishing using,Other
3467,1968,Unprovoked,bahamas,M,,Y,07,10,1968-07-10,,other/NA,P.M.,men began swimming,Other
3468,1968,Invalid,mexico,M,43,UNKNOWN,07,01,1968-07-01,43.0,other/NA,P.M.,,Other
3469,1968,Unprovoked,bahamas,M,17,N,06,25,1968-06-25,17.0,other/NA,,spearfishing,spearfishing
3470,1968,Unprovoked,usa,M,17,N,06,09,1968-06-09,17.0,other/NA,P.M.,clamming,Other
3471,1968,Unprovoked,england,M,,N,06,01,1968-06-01,,other/NA,A.M.,,Other
3472,1968,Invalid,tanzania,,,UNKNOWN,05,18,1968-05-18,,other/NA,,schooner sank during,Other
3473,1968,Unprovoked,papua new guinea,M,17,N,05,01,1968-05-01,17.0,other/NA,P.M.,standing,standing
3474,1968,Invalid,usa,M,63,UNKNOWN,04,29,1968-04-29,63.0,other/NA,A.M.,wading,wading
3475,1968,Unprovoked,usa,M,10,N,04,20,1968-04-20,10.0,other/NA,P.M.,,Other
3476,1968,Unprovoked,australia,M,21,N,04,15,1968-04-15,21.0,bronze whaler shark,,diving,diving
3477,1968,Unprovoked,papua new guinea,M,7,Y,04,11,1968-04-11,,other/NA,,swimming,swimming
3478,1968,Provoked,australia,M,47,N,04,07,1968-04-07,47.0,other/NA,,,Other
3479,1968,Unprovoked,south africa,M,35,N,03,25,1968-03-25,35.0,other/NA,,wading,wading
3480,1968,Unprovoked,usa,M,20,N,03,10,1968-03-10,20.0,other/NA,,surfing,surfing
3481,1968,Invalid,usa,M,28,UNKNOWN,03,01,1968-03-01,28.0,other/NA,,treading,Other
3482,1968,Unprovoked,usa,M,17,N,02,26,1968-02-26,17.0,other/NA,P.M.,surfing,surfing
3483,1968,Unprovoked,australia,F,14,N,02,20,1968-02-20,14.0,other/NA,P.M.,swimming,swimming
3484,1968,Provoked,new zealand,F,,N,02,18,1968-02-18,,other/NA,,picking,Other
3485,1968,Unprovoked,australia,M,26,N,02,04,1968-02-04,26.0,bronze whaler shark,P.M.,spearfishing,spearfishing
3486,1968,Unprovoked,australia,,,N,02,02,1968-02-02,,other/NA,,,Other
3487,1968,Unprovoked,mozambique,,24,N,02,01,1968-02-01,24.0,other/NA,P.M.,diving,diving
3488,1968,Unprovoked,papua new guinea,,13,Y,01,17,1968-01-17,13.0,other/NA,,swimming,swimming
3492,1967,Unprovoked,south africa,M,22,N,12,30,1967-12-30,22.0,other/NA,,surfing,surfing
3493,1967,Invalid,papua new guinea,M,32,UNKNOWN,12,21,1967-12-21,32.0,other/NA,,spearfishing,spearfishing
3494,1967,Unprovoked,fiji,M,27,N,12,18,1967-12-18,27.0,other/NA,A.M.,,Other
3495,1967,Unprovoked,australia,M,59,Y,12,17,1967-12-17,59.0,other/NA,,swimming,swimming
3496,1967,Provoked,usa,M,,N,12,14,1967-12-14,,other/NA,,,Other
3497,1967,Provoked,australia,M,15,N,11,30,1967-11-30,15.0,other/NA,,freediving,Other
3498,1967,Unprovoked,australia,M,18,N,11,30,1967-11-30,18.0,other/NA,,,Other
3499,1967,Provoked,fiji,M,21,N,11,15,1967-11-15,21.0,other/NA,P.M.,freediving,Other
3500,1967,Sea Disaster,philippines,,,Y,11,04,1967-11-04,,other/NA,P.M.,sinking,Other
3501,1967,Invalid,south africa,F,,UNKNOWN,11,01,1967-11-01,,other/NA,A.M.,,Other
3502,1967,Unprovoked,mexico,,,Y,10,26,1967-10-26,,other/NA,P.M.,swimming,swimming
3503,1967,Unprovoked,usa,M,19,N,10,17,1967-10-17,19.0,other/NA,A.M.,standing,standing
3504,1967,Unprovoked,tonga,M,17,N,10,01,1967-10-01,17.0,other/NA,A.M.,swimming,swimming
3505,1967,Invalid,usa,M,,UNKNOWN,09,20,1967-09-20,,other/NA,P.M.,,Other
3506,1967,Provoked,italy,M,21,UNKNOWN,09,13,1967-09-13,21.0,other/NA,P.M.,scuba diving,scuba diving
3507,1967,Provoked,papua new guinea,,,UNKNOWN,09,07,1967-09-07,,other/NA,P.M.,diving,diving
3508,1967,Unprovoked,usa,,,N,09,07,1967-09-07,,other/NA,,spearfishing,spearfishing
3509,1967,Unprovoked,papua new guinea,M,,Y,09,06,1967-09-06,,other/NA,P.M.,spearfishing,spearfishing
3510,1967,Unprovoked,papua new guinea,M,23,Y,09,01,1967-09-01,23.0,other/NA,P.M.,spearfishing,spearfishing
3511,1967,Provoked,usa,M,24,N,08,27,1967-08-27,24.0,other/NA,,pulling,Other
3512,1967,Unprovoked,japan,M,19,Y,08,26,1967-08-26,19.0,other/NA,,,Other
3513,1967,Unprovoked,italy,M,,N,08,25,1967-08-25,,other/NA,P.M.,spearfishing,spearfishing
3514,1967,Unprovoked,australia,M,23,Y,08,19,1967-08-19,23.0,white shark,,spearfishing,spearfishing
3515,1967,Unprovoked,bermuda,F,19,N,08,15,1967-08-15,19.0,other/NA,A.M.,floating,Other
3516,1967,Unprovoked,columbia,M,,N,08,14,1967-08-14,,other/NA,,,Other
3517,1967,Invalid,australia,M,? & 19,UNKNOWN,08,10,1967-08-10,19.0,other/NA,,scuba diving,scuba diving
3518,1967,Unprovoked,usa,M,15,N,08,07,1967-08-07,15.0,other/NA,P.M.,spearfishing,spearfishing
3519,1967,Unprovoked,bahamas,M,41,N,08,01,1967-08-01,41.0,other/NA,P.M.,photographing,Other
3520,1967,Unprovoked,senegal,M,,N,08,01,1967-08-01,,other/NA,,beach seine netting,Other
3521,1967,Unprovoked,usa,M,20,N,07,29,1967-07-29,20.0,other/NA,P.M.,snorkeling,snorkeling
3522,1967,Unprovoked,turkey,M,36,Y,07,05,1967-07-05,36.0,other/NA,,spearfishing,spearfishing
3523,1967,Invalid,usa,M,18,UNKNOWN,07,01,1967-07-01,18.0,other/NA,P.M.,surfing,surfing
3524,1967,Provoked,usa,M,26,N,06,13,1967-06-13,26.0,other/NA,A.M.,spearfishing,spearfishing
3525,1967,Provoked,italy,M,,N,06,01,1967-06-01,,white shark,A.M.,fishing,fishing
3526,1967,Provoked,australia,M,30,N,05,13,1967-05-13,30.0,bronze whaler shark,P.M.,,Other
3527,1967,Provoked,australia,M,22,N,05,09,1967-05-09,22.0,other/NA,P.M.,feeding,Other
3528,1967,Provoked,united kingdom,M,60,N,04,01,1967-04-01,60.0,other/NA,P.M.,fishing,fishing
3529,1967,Provoked,new zealand,M,21,N,03,20,1967-03-20,21.0,other/NA,P.M.,freediving,Other
3530,1967,Unprovoked,south africa,M,32,N,03,19,1967-03-19,32.0,white shark,A.M.,spearfishing,spearfishing
3531,1967,Provoked,australia,M,36,N,03,12,1967-03-12,36.0,other/NA,A.M.,spearfishing,spearfishing
3532,1967,Invalid,australia,,,UNKNOWN,03,10,1967-03-10,,other/NA,A.M.,,Other
3533,1967,Unprovoked,new zealand,M,21,Y,03,09,1967-03-09,21.0,white shark,,lifesaving,Other
